rxn_index,rxn,min,max,subsystem
1267,MAR02574,0,-0,Omega-3 fatty acid metabolism
1268,MAR02576,0,-0,Omega-3 fatty acid metabolism
1269,MAR02577,0,-0,Omega-3 fatty acid metabolism
1270,MAR02578,0,-0,Omega-3 fatty acid metabolism
1271,MAR02579,0,-0,Omega-3 fatty acid metabolism
1272,MAR02580,0,-0,Omega-3 fatty acid metabolism
1273,MAR02581,0,-0,Omega-3 fatty acid metabolism
1274,MAR02582,0,-0,Omega-3 fatty acid metabolism
1275,MAR02583,0,-0,Omega-3 fatty acid metabolism
1276,MAR02584,0,-0,Omega-3 fatty acid metabolism
1277,MAR02368,0,436.858891700297,Omega-6 fatty acid metabolism
1278,MAR02371,0,1000,Omega-6 fatty acid metabolism
1279,MAR02374,0,1000,Omega-6 fatty acid metabolism
1280,MAR02376,0,1000,Omega-6 fatty acid metabolism
1281,MAR02378,0,1000,Omega-6 fatty acid metabolism
1282,MAR02380,0,378.452621266468,Omega-6 fatty acid metabolism
1283,MAR02383,0,-0,Omega-6 fatty acid metabolism
1284,MAR02387,0,-0,Omega-6 fatty acid metabolism
1285,MAR02389,0,-0,Omega-6 fatty acid metabolism
1286,MAR02395,0,273.631897059597,Omega-6 fatty acid metabolism
1287,MAR02397,0,273.631897059597,Omega-6 fatty acid metabolism
1288,MAR02399,6.872567772672e-05,563.526008031348,Omega-6 fatty acid metabolism
1289,MAR02401,6.872567772672e-05,563.526008031348,Omega-6 fatty acid metabolism
1290,MAR02408,0,476.939890137904,Omega-6 fatty acid metabolism
1291,MAR02409,0,476.939890137904,Omega-6 fatty acid metabolism
1292,MAR02410,0,476.939890137904,Omega-6 fatty acid metabolism
1293,MAR02411,0,563.525996071339,Omega-6 fatty acid metabolism
1294,MAR02415,5.97614588928e-06,181.823637275503,Omega-6 fatty acid metabolism
1295,MAR02417,5.97614588928e-06,181.823637275503,Omega-6 fatty acid metabolism
1296,MAR02419,5.97614588928e-06,181.823637275503,Omega-6 fatty acid metabolism
1297,MAR02421,5.97614588928e-06,181.823637275503,Omega-6 fatty acid metabolism
1298,MAR02423,1.195229177856e-05,200.02241665848,Omega-6 fatty acid metabolism
1299,MAR02426,1.195229177856e-05,200.02241665848,Omega-6 fatty acid metabolism
1300,MAR02428,1.195229177856e-05,200.02241665848,Omega-6 fatty acid metabolism
1301,MAR02430,1.195229177856e-05,200.02241665848,Omega-6 fatty acid metabolism
1302,MAR02433,5.97614588928e-06,181.821960029185,Omega-6 fatty acid metabolism
1303,MAR02434,5.97614588928e-06,181.821960029185,Omega-6 fatty acid metabolism
1304,MAR02435,5.97614588928e-06,181.821960029185,Omega-6 fatty acid metabolism
1305,MAR02436,5.97614588928e-06,181.821960029185,Omega-6 fatty acid metabolism
1306,MAR03452,0,399.999990760093,Omega-6 fatty acid metabolism
1307,MAR03453,0,399.999990760093,Omega-6 fatty acid metabolism
1308,MAR03454,0,399.999990760093,Omega-6 fatty acid metabolism
1309,MAR03455,-399.999990760093,-0,Omega-6 fatty acid metabolism
1310,MAR03456,0,399.999990760093,Omega-6 fatty acid metabolism
1311,MAR03457,0,399.999990760093,Omega-6 fatty acid metabolism
1312,MAR03458,0,399.999990760093,Omega-6 fatty acid metabolism
1313,MAR00931,0,-0,Arachidonic acid metabolism
1314,MAR00932,0,-0,Arachidonic acid metabolism
1315,MAR00933,0,-0,Arachidonic acid metabolism
1316,MAR00934,0,-0,Arachidonic acid metabolism
1317,MAR00935,0,-0,Arachidonic acid metabolism
1318,MAR00936,0,-0,Arachidonic acid metabolism
1319,MAR00937,0,-0,Arachidonic acid metabolism
1320,MAR00938,0,-0,Arachidonic acid metabolism
1321,MAR00939,0,-0,Arachidonic acid metabolism
1322,MAR00940,0,-0,Arachidonic acid metabolism
1323,MAR00942,0,-0,Arachidonic acid metabolism
1324,MAR00943,0,-0,Arachidonic acid metabolism
1325,MAR00944,0,-0,Arachidonic acid metabolism
1326,MAR00945,0,-0,Arachidonic acid metabolism
1327,MAR00946,0,-0,Arachidonic acid metabolism
1328,MAR00947,0,-0,Arachidonic acid metabolism
1329,MAR00948,0,-0,Arachidonic acid metabolism
1330,MAR00949,0,-0,Arachidonic acid metabolism
1331,MAR00950,0,-0,Arachidonic acid metabolism
1332,MAR00951,0,-0,Arachidonic acid metabolism
1333,MAR00953,0,-0,Arachidonic acid metabolism
1334,MAR00954,0,-0,Arachidonic acid metabolism
1335,MAR00955,0,-0,Arachidonic acid metabolism
1336,MAR00956,0,-0,Arachidonic acid metabolism
1337,MAR00957,0,-0,Arachidonic acid metabolism
1338,MAR00959,0,-0,Arachidonic acid metabolism
1339,MAR00960,0,-0,Arachidonic acid metabolism
1340,MAR00963,0,-0,Arachidonic acid metabolism
1341,MAR00969,0,-0,Arachidonic acid metabolism
1342,MAR00971,0,-0,Arachidonic acid metabolism
1343,MAR00973,0,-0,Arachidonic acid metabolism
1344,MAR00980,0,-0,Arachidonic acid metabolism
1345,MAR00981,0,-0,Arachidonic acid metabolism
1346,MAR00983,0,-0,Arachidonic acid metabolism
1347,MAR00985,0,-0,Arachidonic acid metabolism
1348,MAR00986,0,-0,Arachidonic acid metabolism
1349,MAR00987,0,-0,Arachidonic acid metabolism
1350,MAR00991,0,-0,Arachidonic acid metabolism
1351,MAR00992,0,-0,Arachidonic acid metabolism
1352,MAR00993,0,-0,Arachidonic acid metabolism
1353,MAR00994,0,-0,Arachidonic acid metabolism
1354,MAR00995,0,-0,Arachidonic acid metabolism
1355,MAR00996,0,-0,Arachidonic acid metabolism
1356,MAR00997,0,-0,Arachidonic acid metabolism
1357,MAR01002,0,-0,Arachidonic acid metabolism
1358,MAR01003,0,-0,Arachidonic acid metabolism
1359,MAR01004,0,-0,Arachidonic acid metabolism
1360,MAR01006,0,-0,Arachidonic acid metabolism
1361,MAR01007,0,-0,Arachidonic acid metabolism
1362,MAR01008,0,-0,Arachidonic acid metabolism
1363,MAR01020,0,-0,Arachidonic acid metabolism
1364,MAR01021,0,-0,Arachidonic acid metabolism
1365,MAR01022,0,-0,Arachidonic acid metabolism
1366,MAR01023,0,-0,Arachidonic acid metabolism
1367,MAR01025,0,-0,Arachidonic acid metabolism
1368,MAR01026,0,-0,Arachidonic acid metabolism
1369,MAR01027,0,-0,Arachidonic acid metabolism
1370,MAR01028,0,-0,Arachidonic acid metabolism
1371,MAR01033,0,-0,Arachidonic acid metabolism
1372,MAR01037,0,-0,Arachidonic acid metabolism
1373,MAR01039,0,-0,Arachidonic acid metabolism
1374,MAR01043,0,-0,Arachidonic acid metabolism
1375,MAR01045,0,-0,Arachidonic acid metabolism
1376,MAR01048,0,-0,Arachidonic acid metabolism
1377,MAR01049,0,-0,Arachidonic acid metabolism
1378,MAR01050,0,-0,Arachidonic acid metabolism
1379,MAR01054,0,-0,Arachidonic acid metabolism
1380,MAR01055,0,-0,Arachidonic acid metabolism
1381,MAR01057,0,-0,Arachidonic acid metabolism
1382,MAR01058,0,-0,Arachidonic acid metabolism
1383,MAR01059,0,-0,Arachidonic acid metabolism
1384,MAR01061,0,-0,Arachidonic acid metabolism
1385,MAR01065,0,-0,Arachidonic acid metabolism
1386,MAR01066,0,-0,Arachidonic acid metabolism
1387,MAR01067,0,-0,Arachidonic acid metabolism
1388,MAR01068,0,-0,Arachidonic acid metabolism
1389,MAR01069,0,-0,Arachidonic acid metabolism
1390,MAR01070,0,-0,Arachidonic acid metabolism
1391,MAR01071,0,-0,Arachidonic acid metabolism
1392,MAR01072,0,-0,Arachidonic acid metabolism
1393,MAR01074,0,-0,Arachidonic acid metabolism
1394,MAR03015,0,-0,Arachidonic acid metabolism
1395,MAR01080,0,-0,Leukotriene metabolism
1396,MAR01081,0,-0,Leukotriene metabolism
1397,MAR01084,0,-0,Leukotriene metabolism
1398,MAR01088,0,-0,Leukotriene metabolism
1399,MAR01091,0,-0,Leukotriene metabolism
1400,MAR01098,0,-0,Leukotriene metabolism
1401,MAR01100,0,-0,Leukotriene metabolism
1402,MAR01101,0,-0,Leukotriene metabolism
1403,MAR01102,0,-0,Leukotriene metabolism
1404,MAR01103,0,-0,Leukotriene metabolism
1405,MAR01105,0,-0,Leukotriene metabolism
1406,MAR01106,0,-0,Leukotriene metabolism
1407,MAR01107,0,-0,Leukotriene metabolism
1408,MAR01108,0,-0,Leukotriene metabolism
1409,MAR01109,0,-0,Leukotriene metabolism
1410,MAR01110,0,-0,Leukotriene metabolism
1411,MAR01111,0,-0,Leukotriene metabolism
1412,MAR01112,0,-0,Leukotriene metabolism
1413,MAR01116,0,-0,Leukotriene metabolism
1414,MAR01117,0,-0,Leukotriene metabolism
1415,MAR01119,0,-0,Leukotriene metabolism
1416,MAR01120,0,-0,Leukotriene metabolism
1417,MAR01121,0,-0,Leukotriene metabolism
1418,MAR01122,0,-0,Leukotriene metabolism
1419,MAR01123,0,-0,Leukotriene metabolism
1420,MAR01124,0,-0,Leukotriene metabolism
1421,MAR01125,0,-0,Leukotriene metabolism
1422,MAR01126,0,-0,Leukotriene metabolism
1423,MAR01127,0,-0,Leukotriene metabolism
1424,MAR01128,0,-0,Leukotriene metabolism
1425,MAR01129,0,-0,Leukotriene metabolism
1426,MAR01130,0,-0,Leukotriene metabolism
1427,MAR01131,0,-0,Leukotriene metabolism
1428,MAR01132,0,-0,Leukotriene metabolism
1429,MAR01133,0,-0,Leukotriene metabolism
1430,MAR01134,0,-0,Leukotriene metabolism
1431,MAR01137,0,-0,Leukotriene metabolism
1432,MAR01138,0,-0,Leukotriene metabolism
1433,MAR01139,0,-0,Leukotriene metabolism
1434,MAR01140,0,-0,Leukotriene metabolism
1435,MAR01146,0,-0,Leukotriene metabolism
1436,MAR01147,0,-0,Leukotriene metabolism
1437,MAR01148,0,-0,Leukotriene metabolism
1438,MAR01149,0,-0,Leukotriene metabolism
1439,MAR01150,0,-0,Leukotriene metabolism
1440,MAR01151,0,-0,Leukotriene metabolism
1441,MAR01152,0,-0,Leukotriene metabolism
1442,MAR01153,0,-0,Leukotriene metabolism
1443,MAR01154,0,-0,Leukotriene metabolism
1444,MAR01155,0,-0,Leukotriene metabolism
1445,MAR01156,0,-0,Leukotriene metabolism
1446,MAR01157,0,-0,Leukotriene metabolism
1447,MAR01158,0,-0,Leukotriene metabolism
1448,MAR01159,0,-0,Leukotriene metabolism
1449,MAR01160,0,-0,Leukotriene metabolism
1450,MAR01161,0,-0,Leukotriene metabolism
1451,MAR01162,0,-0,Leukotriene metabolism
1452,MAR01163,0,-0,Leukotriene metabolism
1453,MAR01164,0,-0,Leukotriene metabolism
1454,MAR01165,0,-0,Leukotriene metabolism
1455,MAR01166,0,-0,Leukotriene metabolism
1456,MAR01167,0,-0,Leukotriene metabolism
1457,MAR01168,0,-0,Leukotriene metabolism
1458,MAR01170,0,-0,Leukotriene metabolism
1459,MAR01171,0,-0,Leukotriene metabolism
1460,MAR01186,0,-0,Leukotriene metabolism
1461,MAR01190,0,-0,Leukotriene metabolism
1462,MAR01191,0,-0,Leukotriene metabolism
1463,MAR01192,0,-0,Leukotriene metabolism
1464,MAR01193,0,-0,Leukotriene metabolism
1465,MAR01194,0,-0,Leukotriene metabolism
1466,MAR01195,0,-0,Leukotriene metabolism
1467,MAR01196,0,-0,Leukotriene metabolism
1468,MAR01200,0,-0,Leukotriene metabolism
1469,MAR01201,0,-0,Leukotriene metabolism
1470,MAR01202,0,-0,Leukotriene metabolism
1471,MAR01203,0,-0,Leukotriene metabolism
1472,MAR01204,0,-0,Leukotriene metabolism
1473,MAR01205,0,-0,Leukotriene metabolism
1474,MAR01206,0,-0,Leukotriene metabolism
1475,MAR01207,0,-0,Leukotriene metabolism
1476,MAR01208,0,-0,Leukotriene metabolism
1477,MAR01209,0,-0,Leukotriene metabolism
1478,MAR01210,0,-0,Leukotriene metabolism
1479,MAR01211,0,-0,Leukotriene metabolism
1480,MAR01212,0,-0,Leukotriene metabolism
1481,MAR01213,0,-0,Leukotriene metabolism
1482,MAR01228,0,-0,Leukotriene metabolism
1483,MAR01229,0,-0,Leukotriene metabolism
1484,MAR01230,0,-0,Leukotriene metabolism
1485,MAR01231,0,-0,Leukotriene metabolism
1486,MAR01232,0,1000,Leukotriene metabolism
1487,MAR01233,0,1000,Leukotriene metabolism
1488,MAR01234,0,-0,Leukotriene metabolism
1489,MAR01235,0,-0,Leukotriene metabolism
1490,MAR01236,0,-0,Leukotriene metabolism
1491,MAR01237,0,-0,Leukotriene metabolism
1492,MAR01238,0,-0,Leukotriene metabolism
1493,MAR01239,0,-0,Leukotriene metabolism
1494,MAR01241,0,-0,Leukotriene metabolism
1495,MAR01244,0,-0,Leukotriene metabolism
1496,MAR01245,0,-0,Leukotriene metabolism
1497,MAR01246,0,-0,Leukotriene metabolism
1498,MAR01248,0,-0,Leukotriene metabolism
1499,MAR01249,0,-0,Leukotriene metabolism
1500,MAR01250,0,-0,Leukotriene metabolism
1501,MAR01251,0,-0,Leukotriene metabolism
1502,MAR01253,0,-0,Leukotriene metabolism
1503,MAR01254,0,-0,Leukotriene metabolism
1504,MAR01255,0,-0,Leukotriene metabolism
1505,MAR01256,0,-0,Leukotriene metabolism
1506,MAR01257,0,-0,Leukotriene metabolism
1507,MAR01258,0,-0,Leukotriene metabolism
1508,MAR01259,0,-0,Leukotriene metabolism
1509,MAR01260,0,-0,Leukotriene metabolism
1510,MAR01261,0,-0,Leukotriene metabolism
1511,MAR01262,0,-0,Leukotriene metabolism
1512,MAR01263,0,-0,Leukotriene metabolism
1513,MAR01264,-1000,-0,Leukotriene metabolism
1514,MAR01265,0,-0,Leukotriene metabolism
1515,MAR01266,-1000,-0,Leukotriene metabolism
1516,MAR01270,0,-0,Leukotriene metabolism
1517,MAR01271,0,-0,Leukotriene metabolism
1518,MAR01272,0,-0,Leukotriene metabolism
1519,MAR01273,0,-0,Leukotriene metabolism
1520,MAR01274,0,-0,Leukotriene metabolism
1521,MAR01275,0,-0,Leukotriene metabolism
1522,MAR01276,0,-0,Leukotriene metabolism
1523,MAR01277,0,-0,Leukotriene metabolism
1524,MAR01278,0,-0,Leukotriene metabolism
1525,MAR01279,0,-0,Leukotriene metabolism
1526,MAR01280,0,-0,Leukotriene metabolism
1527,MAR01281,0,1000,Leukotriene metabolism
1528,MAR01282,0,1000,Leukotriene metabolism
1529,MAR01287,0,-0,Leukotriene metabolism
1530,MAR01288,0,-0,Leukotriene metabolism
1531,MAR01289,0,-0,Leukotriene metabolism
1532,MAR01290,0,-0,Leukotriene metabolism
1533,MAR01291,0,-0,Leukotriene metabolism
1534,MAR01292,0,-0,Leukotriene metabolism
1535,MAR01293,0,-0,Leukotriene metabolism
1536,MAR01294,0,-0,Leukotriene metabolism
1537,MAR01295,0,-0,Leukotriene metabolism
1538,MAR01296,0,-0,Leukotriene metabolism
1539,MAR01297,0,-0,Leukotriene metabolism
1540,MAR01298,0,-0,Leukotriene metabolism
1541,MAR01299,0,-0,Leukotriene metabolism
1542,MAR01300,0,-0,Leukotriene metabolism
1543,MAR01301,0,-0,Leukotriene metabolism
1544,MAR01303,0,-0,Leukotriene metabolism
1545,MAR01304,0,-0,Leukotriene metabolism
1546,MAR04796,0,-0,Leukotriene metabolism
1547,MAR08546,0,-0,Eicosanoid metabolism
1548,MAR08548,0,-0,Eicosanoid metabolism
1549,MAR08552,0,-0,Eicosanoid metabolism
1550,MAR08557,0,333.31676697374,Eicosanoid metabolism
1551,MAR08558,0.00040570767530496,196.482358921924,Eicosanoid metabolism
1552,MAR08560,0,-0,Eicosanoid metabolism
1553,MAR00154,0,1000,Acyl-CoA hydrolysis
1554,MAR00189,0,1000,Acyl-CoA hydrolysis
1555,MAR00193,0,1000,Acyl-CoA hydrolysis
1556,MAR00197,0,1000,Acyl-CoA hydrolysis
1557,MAR00201,0,1000,Acyl-CoA hydrolysis
1558,MAR00206,0,1000,Acyl-CoA hydrolysis
1559,MAR00210,0,1000,Acyl-CoA hydrolysis
1560,MAR00214,0,1000,Acyl-CoA hydrolysis
1561,MAR00223,0,1000,Acyl-CoA hydrolysis
1562,MAR00230,0,1000,Acyl-CoA hydrolysis
1563,MAR00234,0,1000,Acyl-CoA hydrolysis
1564,MAR00238,0,999.999964143125,Acyl-CoA hydrolysis
1565,MAR00242,0,1000,Acyl-CoA hydrolysis
1566,MAR00246,0,1000,Acyl-CoA hydrolysis
1567,MAR00250,0,1000,Acyl-CoA hydrolysis
1568,MAR00256,0,1000,Acyl-CoA hydrolysis
1569,MAR00260,0,1000,Acyl-CoA hydrolysis
1570,MAR00264,0,1000,Acyl-CoA hydrolysis
1571,MAR00268,0,1000,Acyl-CoA hydrolysis
1572,MAR00272,0,706.920400413083,Acyl-CoA hydrolysis
1573,MAR00276,0,1000,Acyl-CoA hydrolysis
1574,MAR00280,0,1000,Acyl-CoA hydrolysis
1575,MAR00284,0,1000,Acyl-CoA hydrolysis
1576,MAR00290,0,1000,Acyl-CoA hydrolysis
1577,MAR00294,0,1000,Acyl-CoA hydrolysis
1578,MAR00298,0,1000,Acyl-CoA hydrolysis
1579,MAR00302,0,1000,Acyl-CoA hydrolysis
1580,MAR00306,0,1000,Acyl-CoA hydrolysis
1581,MAR00310,0,1000,Acyl-CoA hydrolysis
1582,MAR00314,0,1000,Acyl-CoA hydrolysis
1583,MAR00320,0,1000,Acyl-CoA hydrolysis
1584,MAR00324,0,1000,Acyl-CoA hydrolysis
1585,MAR00328,0,1000,Acyl-CoA hydrolysis
1586,MAR00332,0,1000,Acyl-CoA hydrolysis
1587,MAR00338,0,1000,Acyl-CoA hydrolysis
1588,MAR00342,0,1000,Acyl-CoA hydrolysis
1589,MAR00346,0,1000,Acyl-CoA hydrolysis
1590,MAR00350,0,999.999862548645,Acyl-CoA hydrolysis
1591,MAR00354,0,1000,Acyl-CoA hydrolysis
1592,MAR00358,0,1000,Acyl-CoA hydrolysis
1593,MAR00362,0,1000,Acyl-CoA hydrolysis
1594,MAR00366,0,1000,Acyl-CoA hydrolysis
1595,MAR00370,0,1000,Acyl-CoA hydrolysis
1596,MAR00374,0,1000,Acyl-CoA hydrolysis
1597,MAR00378,0,1000,Acyl-CoA hydrolysis
1598,MAR00382,0,1000,Acyl-CoA hydrolysis
1599,MAR00386,0,1000,Acyl-CoA hydrolysis
1600,MAR00390,0,1000,Acyl-CoA hydrolysis
1601,MAR00394,0,1000,Acyl-CoA hydrolysis
1602,MAR00398,0,1000,Acyl-CoA hydrolysis
1603,MAR00402,0,1000,Acyl-CoA hydrolysis
1604,MAR00406,0,1000,Acyl-CoA hydrolysis
1605,MAR00410,0,1000,Acyl-CoA hydrolysis
1606,MAR00414,0,1000,Acyl-CoA hydrolysis
1607,MAR00418,0,1000,Acyl-CoA hydrolysis
1608,MAR00422,0,1000,Acyl-CoA hydrolysis
1609,MAR00426,0,1000,Acyl-CoA hydrolysis
1610,MAR00430,0,1000,Acyl-CoA hydrolysis
1611,MAR00434,0,1000,Acyl-CoA hydrolysis
1612,MAR00438,0,1000,Acyl-CoA hydrolysis
1613,MAR03475,0,-0,Acyl-CoA hydrolysis
1614,MAR00159,-1000,1000,Carnitine shuttle (cytosolic)
1615,MAR02591,-1000,1000,Carnitine shuttle (cytosolic)
1616,MAR02594,4.780916711424e-05,1000,Carnitine shuttle (cytosolic)
1617,MAR02599,0,-0,Carnitine shuttle (cytosolic)
1618,MAR02602,-199.999930676708,215.986876682432,Carnitine shuttle (cytosolic)
1619,MAR02605,-199.999936652854,0.0456247136447701,Carnitine shuttle (cytosolic)
1620,MAR02608,-1000,1000,Carnitine shuttle (cytosolic)
1621,MAR02611,0,189.664562818326,Carnitine shuttle (cytosolic)
1622,MAR02614,-0.0456269740873267,211.090316351774,Carnitine shuttle (cytosolic)
1623,MAR02620,-0.0456270556633172,211.090316127864,Carnitine shuttle (cytosolic)
1624,MAR02623,-166.6666188575,0.0456269740873267,Carnitine shuttle (cytosolic)
1625,MAR02626,-142.85325365252,1000,Carnitine shuttle (cytosolic)
1626,MAR02633,-0.0456278273188206,999.950292337005,Carnitine shuttle (cytosolic)
1627,MAR02636,-185.363329010586,1000,Carnitine shuttle (cytosolic)
1628,MAR02642,-142.857107000268,999.999982071562,Carnitine shuttle (cytosolic)
1629,MAR02648,0,142.857097609181,Carnitine shuttle (cytosolic)
1630,MAR02651,0,142.857097609181,Carnitine shuttle (cytosolic)
1631,MAR02654,-1000,1000,Carnitine shuttle (cytosolic)
1632,MAR02657,-0.0456245581367511,752.528162205522,Carnitine shuttle (cytosolic)
1633,MAR02660,-752.525824329084,999.999994023854,Carnitine shuttle (cytosolic)
1634,MAR02663,-1000,1000,Carnitine shuttle (cytosolic)
1635,MAR02666,-1000,1000,Carnitine shuttle (cytosolic)
1636,MAR02669,0,158.339600816747,Carnitine shuttle (cytosolic)
1637,MAR02672,0,178.805011410753,Carnitine shuttle (cytosolic)
1638,MAR02675,-999.999982071562,999.999988047708,Carnitine shuttle (cytosolic)
1639,MAR02678,-999.999976095416,999.999982071562,Carnitine shuttle (cytosolic)
1640,MAR02681,0,999.999994023854,Carnitine shuttle (cytosolic)
1641,MAR02684,-999.999982071562,999.999976095416,Carnitine shuttle (cytosolic)
